micnum,ccode1,ccode2,year,dyfatalmin1,dyfatalmax1,dyfatalmin2,dyfatalmax2,dyhiact1,dyhiact2,dyhostlev1,dyhostlev2,numevents,version
1710,732,710,1960,1,1,0,0,0,16,1,4,2,mic-tdd-1.01
1711,220,616,1960,0,0,1,25,16,0,4,1,11,mic-tdd-1.01
1711,616,220,1960,1,25,0,0,0,16,1,4,11,mic-tdd-1.01
1713,210,710,1966,0,0,0,0,0,15,1,4,1,mic-tdd-1.01
1713,710,210,1966,0,0,0,0,15,0,4,1,1,mic-tdd-1.01
1714,2,230,1866,0,0,0,0,7,0,3,1,1,mic-tdd-1.01
1714,230,2,1866,0,0,0,0,0,7,1,3,1,mic-tdd-1.01
1715,710,750,1967,3,27,27,61,17,17,4,4,7,mic-tdd-1.01
1715,750,710,1967,27,61,3,27,17,17,4,4,7,mic-tdd-1.01
1717,200,230,1969,0,0,0,0,8,7,3,3,6,mic-tdd-1.01
1717,230,200,1969,0,0,0,0,7,8,3,3,6,mic-tdd-1.01
1718,310,360,1971,0,0,0,0,7,0,3,1,1,mic-tdd-1.01
1718,315,360,1971,0,0,0,0,7,0,3,1,1,mic-tdd-1.01
1718,360,365,1971,0,0,0,0,0,7,1,3,1,mic-tdd-1.01
1718,360,310,1971,0,0,0,0,0,7,1,3,1,mic-tdd-1.01
1718,360,315,1971,0,0,0,0,0,7,1,3,1,mic-tdd-1.01
1718,365,360,1971,0,0,0,0,7,0,3,1,1,mic-tdd-1.01
1723,365,375,1918,31,85,65,108,16,16,4,4,8,mic-tdd-1.01
1723,365,375,1919,105,225,155,275,16,16,4,4,6,mic-tdd-1.01
1723,365,375,1920,10,25,10,25,16,16,4,4,3,mic-tdd-1.01
1723,375,365,1918,65,108,31,85,16,16,4,4,8,mic-tdd-1.01
1723,375,365,1919,155,275,105,225,16,16,4,4,6,mic-tdd-1.01
1723,375,365,1920,10,25,10,25,16,16,4,4,3,mic-tdd-1.01
1733,2,92,1932,0,0,0,0,7,0,3,1,1,mic-tdd-1.01
1733,20,92,1932,0,0,0,0,7,0,3,1,1,mic-tdd-1.01
1733,92,200,1932,0,0,0,0,0,7,1,3,1,mic-tdd-1.01
1733,92,2,1932,0,0,0,0,0,7,1,3,1,mic-tdd-1.01
1733,92,20,1932,0,0,0,0,0,7,1,3,1,mic-tdd-1.01
1733,200,92,1932,0,0,0,0,7,0,3,1,1,mic-tdd-1.01
1736,325,640,1924,0,0,0,0,14,0,4,1,1,mic-tdd-1.01
1736,640,325,1924,0,0,0,0,0,14,1,4,1,mic-tdd-1.01
1739,350,640,1888,0,0,0,0,8,15,3,4,3,mic-tdd-1.01
1739,640,350,1888,0,0,0,0,15,8,4,3,3,mic-tdd-1.01
1740,140,200,1842,0,0,0,0,0,14,1,4,3,mic-tdd-1.01
1740,200,140,1842,0,0,0,0,14,0,4,1,3,mic-tdd-1.01
1743,220,235,1858,0,0,0,0,7,0,3,1,1,mic-tdd-1.01
1743,235,220,1858,0,0,0,0,0,7,1,3,1,mic-tdd-1.01
1750,200,640,1876,0,0,0,0,7,0,3,1,1,mic-tdd-1.01
1750,640,200,1876,0,0,0,0,0,7,1,3,1,mic-tdd-1.01
1752,140,220,1826,0,0,0,0,0,7,1,3,1,mic-tdd-1.01
1752,220,140,1826,0,0,0,0,7,0,3,1,1,mic-tdd-1.01
1753,100,220,1833,0,0,0,0,15,7,4,3,3,mic-tdd-1.01
1753,220,100,1833,0,0,0,0,7,15,3,4,3,mic-tdd-1.01
1755,2,135,1852,0,0,0,0,7,0,3,1,1,mic-tdd-1.01
1755,135,2,1852,0,0,0,0,0,7,1,3,1,mic-tdd-1.01
1757,100,200,1856,0,0,0,0,0,2,1,2,1,mic-tdd-1.01
1757,100,200,1857,0,0,0,0,0,7,1,3,1,mic-tdd-1.01
1757,200,100,1856,0,0,0,0,2,0,2,1,1,mic-tdd-1.01
1757,200,100,1857,0,0,0,0,7,0,3,1,1,mic-tdd-1.01
1762,140,200,1862,0,0,0,0,15,13,4,4,1,mic-tdd-1.01
1762,140,200,1863,0,0,0,0,0,15,1,4,5,mic-tdd-1.01
1762,200,140,1862,0,0,0,0,13,15,4,4,1,mic-tdd-1.01
1762,200,140,1863,0,0,0,0,15,0,4,1,5,mic-tdd-1.01
1763,160,200,1880,0,0,0,0,15,7,4,3,3,mic-tdd-1.01
1763,200,160,1880,0,0,0,0,7,15,3,4,3,mic-tdd-1.01
1764,100,325,1885,0,0,0,0,0,7,1,3,1,mic-tdd-1.01
1764,325,100,1885,0,0,0,0,7,0,3,1,1,mic-tdd-1.01
1771,255,385,1911,0,0,0,0,7,0,3,1,1,mic-tdd-1.01
1771,385,255,1911,0,0,0,0,0,7,1,3,1,mic-tdd-1.01
1773,235,255,1914,83,98,25,34,17,17,4,4,8,mic-tdd-1.01
1773,235,255,1915,0,0,0,0,14,16,4,4,5,mic-tdd-1.01
1773,255,235,1914,25,34,83,98,17,17,4,4,8,mic-tdd-1.01
1773,255,235,1915,0,0,0,0,16,14,4,4,5,mic-tdd-1.01
1774,255,380,1915,0,0,0,0,16,0,4,1,23,mic-tdd-1.01
1774,255,380,1916,0,0,0,0,16,0,4,1,53,mic-tdd-1.01
1774,255,380,1917,0,0,0,0,16,0,4,1,70,mic-tdd-1.01
1774,255,380,1918,0,0,0,0,16,0,4,1,33,mic-tdd-1.01
1774,380,255,1915,0,0,0,0,0,16,1,4,23,mic-tdd-1.01
1774,380,255,1916,0,0,0,0,0,16,1,4,53,mic-tdd-1.01
1774,380,255,1917,0,0,0,0,0,16,1,4,70,mic-tdd-1.01
1774,380,255,1918,0,0,0,0,0,16,1,4,33,mic-tdd-1.01
1775,2,70,1915,0,0,0,0,1,8,2,3,2,mic-tdd-1.01
1775,70,2,1915,0,0,0,0,8,1,3,2,2,mic-tdd-1.01
1777,710,740,1918,0,0,0,0,0,1,1,2,2,mic-tdd-1.01
1777,710,740,1919,0,0,0,0,0,14,1,4,1,mic-tdd-1.01
1777,740,710,1918,0,0,0,0,1,0,2,1,2,mic-tdd-1.01
1777,740,710,1919,0,0,0,0,14,0,4,1,1,mic-tdd-1.01
1778,325,339,1920,251,500,101,250,17,17,4,4,6,mic-tdd-1.01
1778,339,325,1920,101,250,251,500,17,17,4,4,6,mic-tdd-1.01
1779,365,700,1922,0,0,0,0,1,7,2,3,2,mic-tdd-1.01
1779,700,365,1922,0,0,0,0,7,1,3,2,2,mic-tdd-1.01
1780,325,345,1923,0,0,0,0,7,0,3,1,2,mic-tdd-1.01
1780,345,325,1923,0,0,0,0,0,7,1,3,2,mic-tdd-1.01
1781,365,700,1925,1,25,1,25,16,0,4,1,1,mic-tdd-1.01
1781,365,700,1926,0,0,0,0,14,10,4,3,1,mic-tdd-1.01
1781,700,365,1925,1,25,1,25,0,16,1,4,1,mic-tdd-1.01
1781,700,365,1926,0,0,0,0,10,14,3,4,1,mic-tdd-1.01
1783,225,255,1940,0,0,0,0,16,16,4,4,13,mic-tdd-1.01
1783,255,225,1940,0,0,0,0,16,16,4,4,13,mic-tdd-1.01
1785,740,800,1941,165,320,130,250,22,22,5,5,5,mic-tdd-1.01
1785,740,800,1942,0,0,0,0,14,0,4,1,0,mic-tdd-1.01
1785,800,740,1941,130,250,165,320,22,22,5,5,5,mic-tdd-1.01
1785,800,740,1942,0,0,0,0,0,14,1,4,0,mic-tdd-1.01
1788,225,255,1943,0,0,0,0,10,7,3,3,2,mic-tdd-1.01
1788,255,225,1943,0,0,0,0,7,10,3,3,2,mic-tdd-1.01
1789,100,255,1942,0,0,0,0,0,16,1,4,3,mic-tdd-1.01
1789,100,255,1943,0,0,0,0,0,16,1,4,3,mic-tdd-1.01
1789,100,255,1944,0,0,0,0,16,7,4,3,2,mic-tdd-1.01
1789,255,100,1942,0,0,0,0,16,0,4,1,3,mic-tdd-1.01
1789,255,100,1943,0,0,0,0,16,0,4,1,3,mic-tdd-1.01
1789,255,100,1944,0,0,0,0,7,16,3,4,2,mic-tdd-1.01
1792,220,800,1946,1,25,101,250,17,17,4,4,6,mic-tdd-1.01
1792,800,220,1946,101,250,1,25,17,17,4,4,6,mic-tdd-1.01
1793,645,666,1948,195,275,35,50,22,22,5,5,3,mic-tdd-1.01
1793,651,666,1948,129,240,36,60,22,22,5,5,6,mic-tdd-1.01
1793,651,666,1949,1,50,1,10,22,22,5,5,1,mic-tdd-1.01
1793,652,666,1948,195,900,126,255,22,22,5,5,5,mic-tdd-1.01
1793,652,666,1949,0,0,0,0,1,12,2,3,2,mic-tdd-1.01
1793,660,666,1948,11,65,21,45,22,22,5,5,3,mic-tdd-1.01
1793,663,666,1948,188,655,881,1584,22,22,5,5,10,mic-tdd-1.01
1793,666,645,1948,35,50,195,275,22,22,5,5,3,mic-tdd-1.01
1793,666,651,1948,36,60,129,240,22,22,5,5,6,mic-tdd-1.01
1793,666,651,1949,1,10,1,50,22,22,5,5,1,mic-tdd-1.01
1793,666,652,1948,126,255,195,900,22,22,5,5,5,mic-tdd-1.01
1793,666,652,1949,0,0,0,0,12,1,3,2,2,mic-tdd-1.01
1793,666,660,1948,21,45,11,65,22,22,5,5,3,mic-tdd-1.01
1793,666,663,1948,881,1584,188,655,22,22,5,5,10,mic-tdd-1.01
1797,710,790,1960,0,0,1,1,16,11,4,3,7,mic-tdd-1.01
1797,790,710,1960,1,1,0,0,11,16,3,4,7,mic-tdd-1.01
1800,2,220,1865,0,0,0,0,7,0,3,1,3,mic-tdd-1.01
1800,2,220,1866,0,0,0,0,16,0,4,1,1,mic-tdd-1.01
1800,220,2,1865,0,0,0,0,0,7,1,3,3,mic-tdd-1.01
1800,220,2,1866,0,0,0,0,0,16,1,4,1,mic-tdd-1.01
1801,2,42,1961,0,0,0,0,8,0,3,1,5,mic-tdd-1.01
1801,42,2,1961,0,0,0,0,0,8,1,3,5,mic-tdd-1.01
1804,200,552,1965,0,0,0,0,7,1,3,2,2,mic-tdd-1.01
1804,200,552,1966,0,0,0,0,1,1,2,2,2,mic-tdd-1.01
1804,551,552,1965,0,0,0,0,8,7,3,3,6,mic-tdd-1.01
1804,552,200,1965,0,0,0,0,1,7,2,3,2,mic-tdd-1.01
1804,552,200,1966,0,0,0,0,1,1,2,2,2,mic-tdd-1.01
1804,552,551,1965,0,0,0,0,7,8,3,3,6,mic-tdd-1.01
1807,365,452,1968,0,0,0,0,0,15,1,4,4,mic-tdd-1.01
1807,365,452,1969,0,0,0,0,7,0,3,1,1,mic-tdd-1.01
1807,452,365,1968,0,0,0,0,15,0,4,1,4,mic-tdd-1.01
1807,452,365,1969,0,0,0,0,0,7,1,3,1,mic-tdd-1.01
1808,160,165,1973,0,0,0,0,7,7,3,3,3,mic-tdd-1.01
1808,165,160,1973,0,0,0,0,7,7,3,3,3,mic-tdd-1.01
1809,500,501,1975,0,0,0,0,0,15,1,4,1,mic-tdd-1.01
1809,501,500,1975,0,0,0,0,15,0,4,1,1,mic-tdd-1.01
1825,2,740,1937,1,1,0,0,0,16,1,4,1,mic-tdd-1.01
1825,740,2,1937,0,0,1,1,16,0,4,1,1,mic-tdd-1.01
2000,210,850,1953,1,25,1,25,17,17,4,4,8,mic-tdd-1.01
2000,850,210,1953,1,25,1,25,17,17,4,4,8,mic-tdd-1.01
2001,713,775,1953,20,100,0,0,0,16,1,4,2,mic-tdd-1.01
2001,775,713,1953,0,0,20,100,16,0,4,1,2,mic-tdd-1.01
2002,2,710,1960,0,0,0,0,7,0,3,1,8,mic-tdd-1.01
2002,710,2,1960,0,0,0,0,0,7,1,3,8,mic-tdd-1.01
2005,2,140,1903,0,0,0,0,1,0,2,1,1,mic-tdd-1.01
2005,140,2,1903,0,0,0,0,0,1,1,2,1,mic-tdd-1.01
2006,2,713,1950,0,0,0,0,15,16,4,4,12,mic-tdd-1.01
2006,713,2,1950,0,0,0,0,16,15,4,4,12,mic-tdd-1.01
2009,200,710,1950,0,0,0,0,17,17,4,4,4,mic-tdd-1.01
2009,710,200,1950,0,0,0,0,17,17,4,4,4,mic-tdd-1.01
2010,220,710,1950,0,0,0,0,7,0,3,1,48,mic-tdd-1.01
2010,710,220,1950,0,0,0,0,0,7,1,3,48,mic-tdd-1.01
2013,140,200,1838,0,0,0,0,14,0,4,1,1,mic-tdd-1.01
2013,200,140,1838,0,0,0,0,0,14,1,4,1,mic-tdd-1.01
2014,2,230,1864,0,0,0,0,1,0,2,1,1,mic-tdd-1.01
2014,230,2,1864,0,0,0,0,0,1,1,2,1,mic-tdd-1.01
2018,775,800,1953,0,0,0,0,16,1,4,2,18,mic-tdd-1.01
2018,800,775,1953,0,0,0,0,1,16,2,4,18,mic-tdd-1.01
2020,220,800,1948,0,0,1,1,17,17,4,4,5,mic-tdd-1.01
2020,800,220,1948,1,1,0,0,17,17,4,4,5,mic-tdd-1.01
2022,220,800,1952,0,0,0,0,0,8,1,3,2,mic-tdd-1.01
2022,800,220,1952,0,0,0,0,8,0,3,1,2,mic-tdd-1.01
2023,775,800,1953,0,0,0,0,16,0,4,1,4,mic-tdd-1.01
2023,775,800,1954,0,0,0,0,0,11,1,3,1,mic-tdd-1.01
2023,800,775,1953,0,0,0,0,0,16,1,4,4,mic-tdd-1.01
2023,800,775,1954,0,0,0,0,11,0,3,1,1,mic-tdd-1.01
2024,775,800,1955,0,0,0,0,0,11,1,3,1,mic-tdd-1.01
2024,800,775,1955,0,0,0,0,11,0,3,1,1,mic-tdd-1.01
2025,750,775,1957,0,0,0,0,14,0,4,1,1,mic-tdd-1.01
2025,775,750,1957,0,0,0,0,0,14,1,4,1,mic-tdd-1.01
2029,812,816,1960,0,0,0,0,0,7,1,3,1,mic-tdd-1.01
2029,816,812,1960,0,0,0,0,7,0,3,1,1,mic-tdd-1.01
2030,800,812,1960,0,0,0,0,16,16,4,4,8,mic-tdd-1.01
2030,812,800,1960,0,0,0,0,16,16,4,4,8,mic-tdd-1.01
2031,800,812,1964,0,0,0,0,8,16,3,4,3,mic-tdd-1.01
2031,812,800,1964,0,0,0,0,16,8,4,3,3,mic-tdd-1.01
2032,2,710,1955,0,0,1,25,17,17,4,4,2,mic-tdd-1.01
2032,710,2,1955,1,25,0,0,17,17,4,4,2,mic-tdd-1.01
2033,2,710,1954,0,0,0,0,17,17,4,4,2,mic-tdd-1.01
2033,710,2,1954,0,0,0,0,17,17,4,4,2,mic-tdd-1.01
2035,2,365,1953,16,16,0,0,17,17,4,4,2,mic-tdd-1.01
2035,2,710,1953,0,0,0,0,7,0,3,1,3,mic-tdd-1.01
2035,365,2,1953,0,0,16,16,17,17,4,4,2,mic-tdd-1.01
2035,710,2,1953,0,0,0,0,0,7,1,3,3,mic-tdd-1.01
2038,200,710,1958,0,0,0,0,7,0,3,1,4,mic-tdd-1.01
2038,710,200,1958,0,0,0,0,0,7,1,3,4,mic-tdd-1.01
2040,91,93,1920,0,0,0,0,10,0,3,1,1,mic-tdd-1.01
2040,93,91,1920,0,0,0,0,0,10,1,3,1,mic-tdd-1.01
2042,93,94,1957,0,0,0,0,11,7,3,3,2,mic-tdd-1.01
2042,94,93,1957,0,0,0,0,7,11,3,3,2,mic-tdd-1.01
2043,2,140,1866,0,0,0,0,7,0,3,1,1,mic-tdd-1.01
2043,140,2,1866,0,0,0,0,0,7,1,3,1,mic-tdd-1.01
2044,140,160,1875,0,0,0,0,0,8,1,3,2,mic-tdd-1.01
2044,160,140,1875,0,0,0,0,8,0,3,1,2,mic-tdd-1.01
2045,92,325,1876,0,0,0,0,0,7,1,3,1,mic-tdd-1.01
2045,325,92,1876,0,0,0,0,7,0,3,1,1,mic-tdd-1.01
2046,90,230,1890,0,0,0,0,0,7,1,3,1,mic-tdd-1.01
2046,230,90,1890,0,0,0,0,7,0,3,1,1,mic-tdd-1.01
2047,150,160,1911,0,0,0,0,15,7,4,3,3,mic-tdd-1.01
2047,160,150,1911,0,0,0,0,7,15,3,4,3,mic-tdd-1.01
2050,100,140,1932,0,0,0,0,0,7,1,3,1,mic-tdd-1.01
2050,100,140,1933,0,0,0,0,0,13,1,4,1,mic-tdd-1.01
2050,135,140,1932,0,0,0,0,17,17,4,4,3,mic-tdd-1.01
2050,135,140,1933,0,0,0,0,0,13,1,4,1,mic-tdd-1.01
2050,140,100,1932,0,0,0,0,7,0,3,1,1,mic-tdd-1.01
2050,140,100,1933,0,0,0,0,13,0,4,1,1,mic-tdd-1.01
2050,140,135,1932,0,0,0,0,17,17,4,4,3,mic-tdd-1.01
2050,140,135,1933,0,0,0,0,13,0,4,1,1,mic-tdd-1.01
2053,365,770,1979,0,0,0,0,7,0,3,1,1,mic-tdd-1.01
2053,365,770,1980,1,25,20,20,16,16,4,4,14,mic-tdd-1.01
2053,365,770,1981,0,0,0,0,7,0,3,1,1,mic-tdd-1.01
2053,700,770,1979,7,7,5,20,17,17,4,4,24,mic-tdd-1.01
2053,700,770,1980,0,0,0,0,15,12,4,3,6,mic-tdd-1.01
2053,700,770,1981,0,0,0,0,16,16,4,4,22,mic-tdd-1.01
2053,700,770,1982,1,1,0,0,0,16,1,4,2,mic-tdd-1.01
2053,770,365,1979,0,0,0,0,0,7,1,3,1,mic-tdd-1.01
2053,770,365,1980,20,20,1,25,16,16,4,4,14,mic-tdd-1.01
2053,770,365,1981,0,0,0,0,0,7,1,3,1,mic-tdd-1.01
2053,770,700,1979,5,20,7,7,17,17,4,4,24,mic-tdd-1.01
2053,770,700,1980,0,0,0,0,12,15,3,4,6,mic-tdd-1.01
2053,770,700,1981,0,0,0,0,16,16,4,4,22,mic-tdd-1.01
2053,770,700,1982,0,0,1,1,16,0,4,1,2,mic-tdd-1.01
2054,365,770,1984,0,0,0,0,7,0,3,1,1,mic-tdd-1.01
2054,365,770,1985,10,30,0,0,7,16,3,4,2,mic-tdd-1.01
2054,700,770,1983,0,0,0,0,16,0,4,1,2,mic-tdd-1.01
2054,700,770,1984,0,0,0,0,16,0,4,1,18,mic-tdd-1.01
2054,700,770,1985,10,30,0,0,16,16,4,4,11,mic-tdd-1.01
2054,700,770,1986,1,1,4,4,16,16,4,4,14,mic-tdd-1.01
2054,700,770,1987,1,25,1,25,16,16,4,4,13,mic-tdd-1.01
2054,770,365,1984,0,0,0,0,0,7,1,3,1,mic-tdd-1.01
2054,770,365,1985,0,0,10,30,16,7,4,3,2,mic-tdd-1.01
2054,770,700,1983,0,0,0,0,0,16,1,4,2,mic-tdd-1.01
2054,770,700,1984,0,0,0,0,0,16,1,4,18,mic-tdd-1.01
2054,770,700,1985,0,0,10,30,16,16,4,4,11,mic-tdd-1.01
2054,770,700,1986,4,4,1,1,16,16,4,4,14,mic-tdd-1.01
2054,770,700,1987,1,25,1,25,16,16,4,4,13,mic-tdd-1.01
2055,160,200,1842,0,0,0,0,0,7,1,3,1,mic-tdd-1.01
2055,160,200,1843,0,0,0,0,0,7,1,3,1,mic-tdd-1.01
2055,160,220,1842,0,0,0,0,0,7,1,3,1,mic-tdd-1.01
2055,160,220,1843,0,0,0,0,0,7,1,3,1,mic-tdd-1.01
2055,200,160,1842,0,0,0,0,7,0,3,1,1,mic-tdd-1.01
2055,200,160,1843,0,0,0,0,7,0,3,1,1,mic-tdd-1.01
2055,220,160,1842,0,0,0,0,7,0,3,1,1,mic-tdd-1.01
2055,220,160,1843,0,0,0,0,7,0,3,1,1,mic-tdd-1.01
2059,345,355,1971,0,0,0,0,0,7,1,3,2,mic-tdd-1.01
2059,355,345,1971,0,0,0,0,7,0,3,1,2,mic-tdd-1.01
2066,520,530,1965,0,0,0,0,17,17,4,4,3,mic-tdd-1.01
2066,530,520,1965,0,0,0,0,17,17,4,4,3,mic-tdd-1.01
2067,520,530,1966,0,0,1,1,17,17,4,4,1,mic-tdd-1.01
2067,530,520,1966,1,1,0,0,17,17,4,4,1,mic-tdd-1.01
2068,520,530,1973,0,0,0,0,0,11,1,3,1,mic-tdd-1.01
2068,530,520,1973,0,0,0,0,11,0,3,1,1,mic-tdd-1.01
2069,40,520,1977,1,20,1,20,22,22,5,5,1,mic-tdd-1.01
2069,40,520,1978,75,150,150,450,22,22,5,5,1,mic-tdd-1.01
2069,365,520,1977,1,5,1,5,22,22,5,5,1,mic-tdd-1.01
2069,365,520,1978,0,0,0,0,22,22,5,5,0,mic-tdd-1.01
2069,520,530,1977,1650,3750,3350,5650,22,22,5,5,11,mic-tdd-1.01
2069,520,530,1978,150,450,75,150,22,22,5,5,21,mic-tdd-1.01
2069,520,530,1979,0,0,0,0,0,16,1,4,2,mic-tdd-1.01
2069,520,40,1977,1,20,1,20,22,22,5,5,1,mic-tdd-1.01
2069,520,40,1978,150,450,75,150,22,22,5,5,1,mic-tdd-1.01
2069,520,365,1977,1,5,1,5,22,22,5,5,1,mic-tdd-1.01
2069,520,365,1978,0,0,0,0,22,22,5,5,0,mic-tdd-1.01
2069,530,520,1977,3350,5650,1650,3750,22,22,5,5,11,mic-tdd-1.01
2069,530,520,1978,75,150,150,450,22,22,5,5,21,mic-tdd-1.01
2069,530,520,1979,0,0,0,0,16,0,4,1,2,mic-tdd-1.01
2071,520,530,1980,1537,1637,527,1002,17,17,4,4,22,mic-tdd-1.01
2071,520,530,1981,0,0,0,0,16,16,4,4,3,mic-tdd-1.01
2071,530,520,1980,527,1002,1537,1637,17,17,4,4,22,mic-tdd-1.01
2071,530,520,1981,0,0,0,0,16,16,4,4,3,mic-tdd-1.01
2072,520,530,1982,167,251,663,1140,17,17,4,4,23,mic-tdd-1.01
2072,520,530,1983,10,30,20,40,8,16,3,4,4,mic-tdd-1.01
2072,520,530,1984,0,0,0,0,0,16,1,4,3,mic-tdd-1.01
2072,530,520,1982,663,1140,167,251,17,17,4,4,23,mic-tdd-1.01
2072,530,520,1983,20,40,10,30,16,8,4,3,4,mic-tdd-1.01
2072,530,520,1984,0,0,0,0,16,0,4,1,3,mic-tdd-1.01
2074,520,530,1984,0,0,50,150,17,17,4,4,3,mic-tdd-1.01
2074,520,530,1985,4,4,60,200,17,17,4,4,2,mic-tdd-1.01
2074,530,520,1984,50,150,0,0,17,17,4,4,3,mic-tdd-1.01
2074,530,520,1985,60,200,4,4,17,17,4,4,2,mic-tdd-1.01
2075,520,530,1985,6,6,64,64,17,17,4,4,7,mic-tdd-1.01
2075,530,520,1985,64,64,6,6,17,17,4,4,7,mic-tdd-1.01
2080,155,160,1964,0,0,0,0,0,16,1,4,3,mic-tdd-1.01
2080,160,155,1964,0,0,0,0,16,0,4,1,3,mic-tdd-1.01
2081,155,160,1977,0,0,0,0,7,7,3,3,6,mic-tdd-1.01
2081,155,160,1978,0,0,0,0,7,7,3,3,5,mic-tdd-1.01
2081,160,155,1977,0,0,0,0,7,7,3,3,6,mic-tdd-1.01
2081,160,155,1978,0,0,0,0,7,7,3,3,5,mic-tdd-1.01
2082,155,160,1978,0,0,0,0,10,7,3,3,5,mic-tdd-1.01
2082,155,160,1979,0,0,0,0,7,7,3,3,2,mic-tdd-1.01
2082,160,155,1978,0,0,0,0,7,10,3,3,5,mic-tdd-1.01
2082,160,155,1979,0,0,0,0,7,7,3,3,2,mic-tdd-1.01
2083,155,160,1980,0,0,0,0,15,15,4,4,6,mic-tdd-1.01
2083,155,160,1981,0,0,0,0,15,15,4,4,9,mic-tdd-1.01
2083,155,160,1982,0,0,0,0,7,10,3,3,5,mic-tdd-1.01
2083,160,155,1980,0,0,0,0,15,15,4,4,6,mic-tdd-1.01
2083,160,155,1981,0,0,0,0,15,15,4,4,9,mic-tdd-1.01
2083,160,155,1982,0,0,0,0,10,7,3,3,5,mic-tdd-1.01
2086,155,160,1983,0,0,0,0,7,12,3,3,2,mic-tdd-1.01
2086,160,155,1983,0,0,0,0,12,7,3,3,2,mic-tdd-1.01
2087,155,160,1984,0,0,0,0,0,16,1,4,1,mic-tdd-1.01
2087,160,155,1984,0,0,0,0,16,0,4,1,1,mic-tdd-1.01
2088,710,750,1950,0,0,0,0,0,11,1,3,1,mic-tdd-1.01
2088,750,710,1950,0,0,0,0,11,0,3,1,1,mic-tdd-1.01
2089,710,750,1954,0,0,0,0,0,14,1,4,1,mic-tdd-1.01
2089,750,710,1954,0,0,0,0,14,0,4,1,1,mic-tdd-1.01
2090,710,750,1955,0,0,0,0,12,14,3,4,5,mic-tdd-1.01
2090,710,750,1956,0,0,0,0,12,12,3,3,6,mic-tdd-1.01
2090,750,710,1955,0,0,0,0,14,12,4,3,5,mic-tdd-1.01
2090,750,710,1956,0,0,0,0,12,12,3,3,6,mic-tdd-1.01
2098,710,750,1969,0,0,0,0,1,0,2,1,2,mic-tdd-1.01
2098,750,710,1969,0,0,0,0,0,1,1,2,2,mic-tdd-1.01
2099,710,750,1971,0,0,0,0,0,12,1,3,2,mic-tdd-1.01
2099,750,710,1971,0,0,0,0,12,0,3,1,2,mic-tdd-1.01
2101,710,750,1979,0,0,0,0,0,8,1,3,1,mic-tdd-1.01
2101,750,710,1979,0,0,0,0,8,0,3,1,1,mic-tdd-1.01
2102,710,750,1986,0,0,0,0,12,14,3,4,6,mic-tdd-1.01
2102,710,750,1987,0,0,0,0,7,14,3,4,6,mic-tdd-1.01
2102,750,710,1986,0,0,0,0,14,12,4,3,6,mic-tdd-1.01
2102,750,710,1987,0,0,0,0,14,7,4,3,6,mic-tdd-1.01
2103,630,645,1934,0,0,0,0,12,0,3,1,1,mic-tdd-1.01
2103,645,630,1934,0,0,0,0,0,12,1,3,1,mic-tdd-1.01
2106,630,645,1965,2,2,0,0,12,16,3,4,20,mic-tdd-1.01
2106,645,630,1965,0,0,2,2,16,12,4,3,20,mic-tdd-1.01
2107,630,645,1966,0,0,0,0,17,17,4,4,2,mic-tdd-1.01
2107,645,630,1966,0,0,0,0,17,17,4,4,2,mic-tdd-1.01
2109,630,645,1970,0,0,0,0,7,15,3,4,2,mic-tdd-1.01
2109,645,630,1970,0,0,0,0,15,7,4,3,2,mic-tdd-1.01
2110,630,645,1972,2,30,2,2,17,17,4,4,22,mic-tdd-1.01
2110,645,630,1972,2,2,2,30,17,17,4,4,22,mic-tdd-1.01
2111,630,645,1973,4,4,2,2,17,17,4,4,11,mic-tdd-1.01
2111,645,630,1973,2,2,4,4,17,17,4,4,11,mic-tdd-1.01
2112,630,645,1973,0,0,1,10,17,17,4,4,2,mic-tdd-1.01
2112,630,645,1974,29,150,53,136,17,17,4,4,19,mic-tdd-1.01
2112,630,645,1975,0,0,0,0,16,16,4,4,2,mic-tdd-1.01
2112,645,630,1973,1,10,0,0,17,17,4,4,2,mic-tdd-1.01
2112,645,630,1974,53,136,29,150,17,17,4,4,19,mic-tdd-1.01
2112,645,630,1975,0,0,0,0,16,16,4,4,2,mic-tdd-1.01
2115,630,645,1979,0,0,0,0,16,16,4,4,12,mic-tdd-1.01
2115,630,645,1980,999,3944,3407,9806,22,22,5,5,51,mic-tdd-1.01
2115,630,645,1981,16060,21820,10880,16320,22,22,5,5,2,mic-tdd-1.01
2115,630,645,1982,37350,69460,19900,40060,22,22,5,5,5,mic-tdd-1.01
2115,630,645,1983,26100,45400,10440,22820,22,22,5,5,4,mic-tdd-1.01
2115,630,645,1984,20000,45000,10000,25000,22,22,5,5,1,mic-tdd-1.01
2115,630,645,1985,13000,24000,7000,16000,22,22,5,5,1,mic-tdd-1.01
2115,630,645,1986,66000,85200,52600,70600,22,22,5,5,3,mic-tdd-1.01
2115,630,645,1987,42500,56000,15300,27000,22,22,5,5,3,mic-tdd-1.01
2115,630,645,1988,12100,25000,5620,12180,22,22,5,5,4,mic-tdd-1.01
2115,645,630,1979,0,0,0,0,16,16,4,4,12,mic-tdd-1.01
2115,645,630,1980,3407,9806,999,3944,22,22,5,5,51,mic-tdd-1.01
2115,645,630,1981,10880,16320,16060,21820,22,22,5,5,2,mic-tdd-1.01
2115,645,630,1982,19900,40060,37350,69460,22,22,5,5,5,mic-tdd-1.01
