Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Namibia,NAM,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,10242.35814,10035.71149,9818.955046,9594.208587,9363.310113,9128.38721,8888.080882,8646.499922,8405.184471,8164.704354,7927.978945,7694.133223,7467.408882,7246.283045,7027.374819,6830.479908,6651.484868,6539.118472,6434.535909,6311.51421,6238.644351,6126.183467,5962.7233,5800.403957,5634.261432,5461.046163,5285.602739,5099.553044,4782.348785,4499.598615,4351.45947,4214.308535,4079.91872,3952.647793,3837.12166,3733.184006,3637.991498,3548.483167,3464.027258,3386.213603,3318.246802,3261.804848,3215.99645,3176.230248,3138.269825,3100.840751,3062.40343,3021.752695,2978.84008,2934.351973,2888.845119,2842.023188,2794.271743,2746.320666,2698.553996,2651.341682,2605.164485,2560.606564,2517.734497,2474.792073,,,
New Caledonia,NCL,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,971.5394459,943.1247285,915.5839451,888.9999716,863.446226,838.8254431,815.0371086,792.2219199,770.4172117,749.5115326,729.6123382,710.4697667,691.7840954,673.5200215,655.4924556,637.6786457,620.0503375,602.3732473,584.5852226,566.9690015,549.7731636,533.1753103,517.2460167,501.8749331,486.9485273,472.4389892,458.3196874,444.5995885,431.2429345,418.1277244,405.344056,392.9209564,380.721234,368.6801377,356.6363607,344.8297265,333.5175303,322.4344353,311.6244189,301.135755,290.9047387,280.9774193,271.3012149,261.8411096,252.6123546,243.6449055,234.9328659,226.4613633,218.2328563,210.241235,202.5098258,194.9382121,187.6353756,180.6730059,173.8860512,167.2900771,161.0089502,155.0246272,149.2957952,143.8338096,,,
Nigeria,NGA,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,4819.486567,4720.019042,4621.249017,4523.466887,4426.569117,4331.609523,4241.298731,4153.345344,4065.43324,3977.018663,3888.270187,3798.958824,3707.714896,3613.595103,3516.23527,3417.967202,3318.833834,3220.009213,3123.661357,3029.412484,2939.791983,2855.737436,2785.073508,2717.07215,2644.007135,2575.631946,2510.103251,2446.00345,2382.901832,2321.08097,2262.36562,2205.984116,2150.318658,2095.658345,2042.747779,1991.777241,1942.154023,1893.89838,1846.350782,1798.912747,1751.84549,1705.470283,1660.158732,1616.006827,1573.057614,1531.215696,1490.282535,1450.297713,1411.277054,1373.072896,1335.640022,1299.419603,1264.836627,1232.028165,1201.114471,1171.376451,1142.143022,1113.980785,1087.039434,1060.830187,,,
Nicaragua,NIC,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,84683.6493,82153.05049,79692.67736,77295.67563,74953.32511,72655.71257,70396.54331,68175.27168,66005.10852,63895.65959,61853.56374,60007.32949,58227.63011,56409.56937,54667.41278,52998.28259,51407.18996,49930.57473,48598.28436,47288.94572,45975.77332,44734.88118,43577.96246,42511.89481,41511.71634,40552.78053,39632.49179,38730.15857,37828.3097,36948.11983,36098.81383,35284.37567,34508.66627,33773.23653,33081.81889,32459.95598,31905.88489,31401.82272,30933.42057,30490.578,30082.24522,29703.33177,29345.89152,29001.76989,28637.8041,28248.70506,27857.56742,27464.31626,27069.79244,26676.41665,26286.68184,25902.86517,25527.10005,25159.95359,24800.75725,24448.93638,24104.50253,23768.17742,23441.14369,23122.02898,,,
Netherlands,NLD,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,945.1217626,931.7541738,919.2738806,907.0579,894.6921332,883.090747,873.1405381,864.1194886,854.1709634,843.6536461,833.6808898,825.2934124,818.493671,812.1044313,804.8975823,798.6039242,793.8693082,788.9999068,783.5723348,777.3961469,772.0810983,768.5487494,765.6397581,762.6067034,759.0587451,754.857957,750.0833445,745.2527064,740.7952653,735.7116438,729.9367915,724.4388661,719.4071457,715.0826135,711.5593331,708.283791,704.6471479,700.3153775,695.6702998,690.7155832,685.5214138,681.1597227,677.9534828,675.6018492,674.0250595,672.9433521,671.4811458,668.8722018,665.4411258,662.0366631,658.9559239,656.5219306,654.5892179,652.2380541,649.353601,645.9070573,642.0996987,638.3611899,634.1931339,630.6797007,,,
Norway,NOR,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,105823.0373,104976.2594,104185.5026,103401.4475,102600.7959,101784.913,100936.9966,100092.0742,99279.90879,98561.23814,97872.45272,97126.77638,96449.7406,95853.26722,95325.72075,94879.67667,94479.50327,94119.47901,93799.48567,93498.66116,93177.50412,92835.91107,92529.07641,92268.32498,91992.42098,91664.87896,91236.8444,90747.3783,90373.53844,90063.05121,89634.91839,89119.05349,88590.16635,88087.17771,87631.07958,87188.01754,86716.54608,86201.76086,85613.50255,85059.63192,84630.27757,84175.10272,83682.8333,83189.78377,82625.1257,81962.34152,81118.62154,80113.88755,79109.89358,78130.56067,77123.60451,76117.25485,75202.43136,74359.11012,73622.84328,72977.09685,72390.05429,71913.78779,71429.96049,71010.64695,,,
Nepal,NPL,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,19121.77969,18749.91249,18381.26698,18013.56543,17644.51746,17279.56071,16917.64445,16557.49331,16203.56783,15854.37017,15514.83498,15185.15624,14862.06883,14545.40011,14232.84022,13927.59813,13621.59056,13312.0466,13006.47489,12704.76824,12410.93184,12124.45688,11839.4348,11562.50784,11299.51813,11049.83095,10815.11479,10587.1855,10352.53084,10103.72375,9845.619983,9573.8927,9319.445823,9093.932755,8885.672552,8699.098915,8524.944948,8361.695033,8209.365494,8070.196869,7941.955286,7824.041028,7717.194642,7621.914581,7540.390738,7473.89482,7419.426507,7373.088391,7333.423342,7297.075312,7269.020013,7251.919765,7238.449387,7217.217791,7178.473995,7113.839303,7032.50201,6952.748532,6874.188069,6753.297182,,,
Nauru,NRU,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,2020.20202,1923.816853,1823.486506,1722.94969,1660.853679,1635.590448,1590.330789,1536.570375,1500.825454,1475.361464,1452.85486,1430.615165,1409.244645,1389.081817,1368.738024,1343.905389,1326.084074,1318.21777,1309.757695,1300.221038,1303.441084,1276.813075,1230.769231,1202.935162,1172.745397,1141.682841,1108.401685,1074.575543,1041.883726,1009.896991,987.2642907,977.8994719,973.3307378,969.3679721,966.6505558,964.9715333,963.669654,963.1127805,963.669654,964.9715333,966.0902328,966.7440062,967.5858732,969.1800737,971.4396736,973.9943508,976.2764815,977.2305287,976.4671419,972.4788486,957.4875527,935.1037965,914.0767824,894.0545373,874.3551631,856.0178052,838.6447501,824.2664029,812.0178644,,,
New Zealand,NZL,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,135140.7199,131748.5898,129157.1214,126479.4616,124410.2876,122201.876,120039.6461,118991.3031,117931.3329,116341.125,114616.1935,112607.1834,110424.4757,108145.6494,106062.0804,105127.793,104800.9743,104767.3972,105178.514,105046.741,104643.3486,103608.8844,102209.8584,101329.3669,100705.2447,100730.0619,99865.62424,99591.88646,99114.93695,98204.09634,93559.55481,92589.97084,91540.22731,90331.49171,89018.34812,87620.57878,86478.19533,85714.28571,85265.05176,84765.53387,84267.4913,82816.25934,81197.85459,80000,79102.05859,78143.66965,77418.43837,76764.16733,76000.5578,75160.31903,74589.41606,74181.6202,73613.8313,72401.19562,70941.98811,69366.36898,67932.52451,66726.52328,65673.20051,64241.09072,,,
OECD members,OED,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,15888.57602,15666.95772,15451.99947,15242.33146,15043.00127,14855.77635,14676.27125,14504.45538,14336.67712,14174.1819,13987.25682,13824.96025,13671.00014,13523.38849,13382.55037,13252.80637,13124.98715,12997.33462,12870.38965,12748.05744,12632.19732,12524.01042,12421.10252,12324.25858,12228.60158,12133.04731,12038.39418,11943.16213,11843.49496,11737.34241,11618.9312,11461.25083,11223.62294,11129.53034,11039.60124,10952.73503,10867.37041,10786.283,10706.30777,10629.1018,10549.42304,10470.19143,10393.17117,10316.92772,10242.78023,10167.64176,10093.23758,10016.49495,9946.871559,9881.743536,9831.142601,9771.509953,9711.03992,9649.117988,9589.316283,9528.610752,9471.483284,9415.719794,9366.026963,9314.938977,,,
Oman,OMN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,2562.023852,2512.837909,2462.174839,2410.368718,2357.66443,2304.382607,2250.651885,2196.495335,2142.005805,2087.393189,2032.511473,1977.275456,1921.501187,1855.100732,1778.46884,1698.862126,1616.396728,1533.826349,1453.260546,1375.972764,1301.570065,1229.903163,1162.186438,1099.500042,1034.516648,969.9011948,913.0329585,862.3700516,816.8800085,775.8278637,738.7133829,705.2090265,675.7187234,656.1449143,644.3678567,633.4962022,623.4447281,614.1086191,605.3792268,597.2051651,589.559822,582.4453469,575.7525909,567.0644894,556.6175465,546.7363938,537.2836474,528.097025,518.9919545,485.7882643,436.5627543,395.974747,366.8109456,349.1910117,333.9873123,318.3214455,308.2441664,304.2712952,304.1647982,308.1393468,,,
Other small states,OSS,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,76113.73006,74566.70548,73065.09226,71607.46276,70187.83237,68808.27895,67475.28241,66171.1526,64872.29546,63565.75054,62262.75627,60976.74575,59771.55207,58530.12748,57174.43431,55788.17308,54448.14166,53127.85019,51870.12858,50749.5696,49686.58955,48660.54962,47650.44302,46571.96916,45464.63941,44369.88938,43243.78969,42124.17137,40979.35652,39856.32091,33978.56363,33773.18064,31907.75463,31611.37242,31190.20261,30737.63644,30291.03143,29803.33381,29335.70083,28925.37146,28528.3701,28130.41278,27403.60575,26937.30845,26475.16216,26012.53005,25566.26113,25149.19138,24824.26032,24585.61314,24320.5193,24009.05843,23668.85741,23323.7304,22999.06632,22672.96679,22376.39448,22132.48585,21960.05896,,,
Pakistan,PAK,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,1168.698059,1141.982924,1115.052088,1087.975865,1060.923513,1033.845974,1006.77665,979.9599439,953.5895756,927.6301418,903.4346466,879.8653454,855.5567571,831.4541336,807.3157604,783.1308155,759.1326592,735.3990202,710.5269253,682.1785215,652.6624915,626.2225715,603.8622679,585.0823137,566.3006703,546.6190355,527.5724064,509.41096,492.5209088,476.5450216,461.3955812,449.4375448,438.0842924,425.5479194,413.1688915,400.7729526,389.1593865,378.0689593,367.4150618,356.2870187,345.4389221,336.8801567,329.5846969,322.2997057,315.4174356,308.8673271,302.3231816,295.8071408,289.2860715,282.8425188,276.934752,272.0000287,267.8516267,264.1035776,260.701441,257.5812725,254.1828621,250.3055104,246.3128313,242.0809372,,,
Panama,PAN,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,117674.2199,114186.4549,110762.714,107435.462,104230.5708,101150.5692,98197.64901,95374.07794,92675.19921,90094.36824,87616.22298,85234.0442,82959.83189,80796.08393,78737.61583,76783.11356,74925.4311,73153.24212,71450.46537,69801.17906,68194.57119,66626.11871,65094.14586,63606.56684,62173.85467,60793.24955,59462.8925,58181.60754,56951.43077,55755.83028,54595.36283,53476.73136,52387.36429,51326.65886,50293.31014,49285.50451,48302.82405,47345.44882,46413.33007,45507.07575,44625.58935,43768.16331,42934.26469,42117.45343,41320.4641,40551.29576,39806.34186,39081.32004,38377.86917,37697.14073,37032.27772,36379.49943,35744.60246,35126.58041,34520.23818,33926.62709,33349.09644,32795.11098,32273.82569,31808.89699,,,
Peru,PER,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,156612.4227,152055.7549,147669.3484,143415.2099,139285.2114,135306.8398,131473.2552,127771.4074,124188.9218,120996.5426,117955.993,114815.9688,111824.4663,108984.5871,106272.0797,103684.8038,101142.6282,98626.79764,96194.5134,93812.13768,91510.6246,89309.17476,87162.48968,85089.19017,83102.87183,81203.70714,79385.19768,77611.40749,75886.81091,74222.83468,72665.25989,71201.55951,69788.5615,68422.73056,67119.15859,65884.2884,64694.46197,63559.75039,62508.954,61565.7302,60744.23571,60034.01635,59406.28253,58830.04359,58300.50925,57820.21388,57376.84598,56966.93262,56568.0154,56141.77313,55669.16113,55160.42591,54629.32968,54062.15487,53432.12165,52709.71795,51921.3658,50956.49154,49992.59555,49272.24208,,,
Philippines,PHL,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,16324.49358,15868.29435,15429.85631,15007.8539,14601.19325,14211.64715,13837.18921,13475.88589,13131.50116,12795.31193,12466.8983,12153.51107,11854.6064,11573.31232,11298.65329,11017.986,10728.72021,10437.83583,10158.15505,9892.699118,9641.836957,9403.492312,9172.786086,8950.768326,8738.857045,8536.827356,8342.742141,8152.369592,7966.425525,7781.165933,7598.380266,7421.348617,7248.42506,7080.532095,6916.920764,6751.712021,6587.014036,6430.227773,6282.044328,6144.316553,6015.616541,5892.804691,5775.061685,5661.436567,5552.898897,5449.26053,5348.287577,5249.181265,5153.477278,5061.461357,4972.081967,4886.143821,4804.408084,4727.35307,4649.069727,4567.33049,4487.602838,4411.947458,4339.522658,4269.505559,,,
Palau,PLW,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,393481.8576,384622.4026,376193.7459,368206.6223,360457.1731,352631.9728,344865.1474,337212.6115,329504.6077,321808.3621,314202.0504,306814.2644,299759.2944,293050.9605,286638.3583,280478.1926,274543.3532,268827.4893,263322.0926,257988.6292,252755.301,247584.123,242457.1167,237370.961,232336.953,227368.4641,222478.8027,217683.6879,212799.1941,207246.0033,200701.83,193635.227,186644.1979,179931.5047,173510.3616,167366.8144,161477.6434,155872.0868,150524.6376,145416.9955,140563.5775,135933.2966,131505.9317,127280.9266,123253.1823,119405.7974,115733.6168,112216.4957,108847.9377,105627.2697,102605.0014,99793.87146,97142.40045,94634.3952,92257.99898,90008.40416,87879.09241,85859.20355,83940.39038,82156.87964,,,
Poland,POL,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,1788.813243,1768.480789,1745.246158,1721.289233,1704.566234,1691.865787,1675.672625,1659.717374,1646.783396,1640.935211,1634.968811,1621.507972,1606.849496,1591.500957,1575.766174,1560.121433,1545.15618,1532.935228,1520.687435,1506.712037,1493.094979,1479.41729,1465.609794,1452.411808,1440.787207,1431.007841,1422.956779,1417.071433,1411.955772,1406.426139,1401.446675,1397.155282,1393.604727,1390.66715,1388.781002,1387.7249,1386.816857,1386.321113,1386.43622,1400.991133,1401.37768,1402.026933,1402.973519,1403.794677,1404.411766,1405.302032,1406.065388,1405.873651,1404.921308,1408.939627,1408.182248,1408.185615,1409.035852,1410.090857,1411.030871,1411.637535,1411.461372,1411.464197,1411.809019,1414.282725,,,
Pre-demographic dividend,PRE,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,20350.74839,19152.68117,18695.08423,18242.24232,17794.99361,17355.01156,16923.49781,16497.70382,16078.07034,15663.90284,15258.14225,14864.85017,14473.12553,14079.23292,13690.60765,13314.43161,12944.29268,12561.75312,12184.03197,11854.55448,11587.25614,11313.32826,11012.29228,10705.01601,10403.1786,10120.76832,9848.391015,9587.177662,9327.436921,9088.980217,8864.590383,8610.263807,8307.434536,8035.902942,7789.392448,7585.716731,7391.237215,7190.42832,6989.670167,6798.479063,6611.601741,6415.39648,6222.235392,6042.418682,5867.495902,5702.435676,5550.680271,5395.100361,5236.82769,5085.403278,4936.591794,4548.549164,4415.113489,4288.209728,4168.286525,4052.491265,3940.23469,3832.453933,3728.243236,3627.063869,,,
Puerto Rico,PRI,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,2958.676047,2897.578359,2834.863228,2779.881178,2737.085582,2704.767057,2683.626176,2667.103421,2645.157685,2612.214864,2570.424192,2520.182759,2466.317399,2415.541937,2371.409486,2332.569171,2298.709161,2268.790297,2241.099363,2214.597629,2189.633351,2166.316344,2144.277889,2123.085112,2102.457803,2082.383796,2062.84411,2043.813607,2025.302012,2007.350862,1993.200659,1980.376975,1963.768743,1945.612192,1927.722358,1906.216817,1888.584174,1877.759943,1868.381227,1863.221195,1859.235451,1856.839748,1855.677917,1855.298235,1857.976292,1865.860895,1876.819821,1887.863061,1898.187632,1907.820047,1930.012841,1953.507619,1976.022223,2008.558155,2044.205512,2084.145465,2135.15469,2223.367657,2223.130957,2163.607093,,,
"Korea, Dem. People's Rep.",PRK,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,5622.449181,5500.592956,5370.639882,5239.482267,5112.183432,4983.618029,4847.552084,4712.898323,4587.318966,4467.596225,4355.846385,4249.014308,4154.234448,4076.169121,4006.397799,3944.153146,3888.253002,3834.686329,3781.215059,3727.67913,3674.212109,3621.21311,3569.266654,3517.955276,3466.924275,3416.094947,3366.175652,3317.248146,3269.095605,3221.227718,3173.019446,3125.001312,3077.203311,3030.957613,2993.004054,2962.720966,2935.07273,2910.052956,2887.371233,2867.28424,2849.545446,2834.369874,2817.291459,2797.619768,2779.969712,2764.50985,2750.805062,2738.153227,2725.625998,2714.041132,2703.38002,2692.085309,2679.805017,2666.546632,2652.623336,2638.874617,2625.770384,2613.293183,2601.392071,2590.126045,,,
Portugal,PRT,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,4255.645113,4225.045961,4208.029474,4205.696173,4222.881461,4254.847447,4281.921726,4300.272162,4339.036311,4377.662814,4396.237006,4403.02511,4401.663365,4340.691758,4178.822826,4061.647254,4018.750644,3975.623153,3933.232346,3890.926278,3857.334651,3833.825459,3816.079049,3801.43238,3791.048198,3787.601665,3788.622388,3792.562784,3798.10095,3806.38788,3815.171028,3818.138449,3813.471087,3803.223232,3790.079089,3775.855293,3759.035163,3740.085329,3718.989985,3692.94234,3666.990198,3646.962162,3633.296717,3624.618831,3617.900228,3611.381859,3604.299512,3599.106171,3595.676748,3594.02635,3599.316509,3613.938543,3633.826912,3653.473078,3668.634986,3680.226299,3689.212936,3695.124245,3694.247367,3690.366231,,,
Paraguay,PRY,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,,60271.74831,58812.41153,57370.09596,55958.3708,54592.4626,53279.78032,52025.85107,50827.86427,49678.95506,48572.16516,47488.06406,46400.8046,45293.36162,44182.92183,43099.25648,42046.64374,41017.65863,40008.61724,39007.60648,38000.43652,36986.70281,35981.42251,34995.61508,34032.4827,33092.93344,32177.97888,31291.3708,30433.58494,29610.59786,28823.44898,28071.04421,27355.29691,26674.55808,26027.17816,25413.14277,24832.03885,24282.4787,23763.82897,23278.80588,22834.53026,22450.17357,22131.79503,21855.86561,21601.36654,21362.53537,21139.45263,20929.68966,20725.76308,20517.05072,20282.17181,20020.74286,19752.42946,19481.64829,19209.54843,18938.32096,18670.3667,18409.52991,18158.31819,17917.23341,17677.20072,,,
