micnum,ccode,stmon,stday,styear,endmon,endday,endyear,sidea,fatalmin,fatalmax,hiact,hostlev,orig,version
1532,41,11,-9,1869,11,-9,1869,0,0,0,0,1,1,mic-1.0
1532,2,11,-9,1869,11,-9,1869,1,0,0,7,3,1,mic-1.0
1533,90,1,-9,1876,5,8,1876,1,625,1150,22,5,1,mic-1.0
1533,92,1,-9,1876,5,8,1876,0,601,1110,22,5,1,mic-1.0
1534,92,6,27,1890,8,26,1890,0,153,350,17,4,1,mic-1.0
1534,90,6,27,1890,8,26,1890,1,153,350,17,4,1,mic-1.0
1535,2,3,-9,1885,3,-9,1885,0,0,0,7,3,0,mic-1.0
1535,70,3,-9,1885,3,-9,1885,0,0,0,10,3,0,mic-1.0
1535,92,3,10,1885,4,15,1885,0,175,225,22,5,1,mic-1.0
1535,90,3,10,1885,4,15,1885,1,800,900,22,5,1,mic-1.0
1540,235,12,5,1840,5,18,1841,0,0,0,7,3,1,mic-1.0
1540,230,12,5,1840,5,18,1841,1,0,0,7,3,1,mic-1.0
1541,2,9,-9,1893,10,11,1893,0,0,0,7,3,1,mic-1.0
1541,70,9,-9,1893,10,11,1893,1,0,0,15,4,1,mic-1.0
1543,70,2,-9,1880,2,-9,1880,0,0,0,0,1,1,mic-1.0
1543,2,2,-9,1880,2,-9,1880,1,0,0,7,3,1,mic-1.0
1544,70,9,26,1876,8,20,1878,1,0,0,17,4,1,mic-1.0
1544,2,9,26,1876,8,20,1878,0,0,0,17,4,1,mic-1.0
1545,70,3,26,1875,6,12,1875,1,1,10,17,4,1,mic-1.0
1545,2,3,26,1875,6,12,1875,0,1,10,17,4,1,mic-1.0
1549,70,3,6,1860,3,20,1860,0,15,15,17,4,1,mic-1.0
1549,2,3,6,1860,3,20,1860,1,1,1,17,4,1,mic-1.0
1550,70,10,6,1855,10,8,1855,0,0,0,0,1,1,mic-1.0
1550,2,10,6,1855,10,8,1855,1,0,0,12,3,1,mic-1.0
1551,70,11,-9,1850,11,-9,1850,0,0,0,0,1,1,mic-1.0
1551,2,11,-9,1850,11,-9,1850,1,0,0,3,2,1,mic-1.0
1552,70,8,23,1843,3,30,1848,1,7497,11216,22,5,1,mic-1.0
1552,2,8,23,1843,3,30,1848,0,2123,2924,22,5,1,mic-1.0
1553,2,2,-9,1838,4,-9,1838,0,0,0,7,3,1,mic-1.0
1553,70,2,-9,1838,4,-9,1838,1,0,0,7,3,1,mic-1.0
1554,70,4,4,1836,4,19,1837,0,0,0,17,4,1,mic-1.0
1554,2,4,4,1836,4,19,1837,1,0,0,17,4,1,mic-1.0
1556,2,3,-9,1839,3,-9,1839,1,0,0,7,3,1,mic-1.0
1556,70,3,-9,1839,3,-9,1839,0,0,0,15,4,1,mic-1.0
1557,2,1,25,1898,8,13,1898,1,1850,1950,22,5,1,mic-1.0
1557,230,1,25,1898,8,13,1898,0,2651,2846,22,5,1,mic-1.0
1564,2,3,6,1855,3,19,1855,0,0,0,4,2,1,mic-1.0
1564,230,3,6,1855,3,19,1855,1,0,0,15,4,1,mic-1.0
1565,2,2,28,1854,4,8,1854,0,0,0,1,2,1,mic-1.0
1565,230,2,28,1854,4,8,1854,1,0,0,15,4,1,mic-1.0
1566,2,5,-9,1850,6,-9,1850,0,0,0,7,3,1,mic-1.0
1566,230,5,-9,1850,6,-9,1850,1,0,0,15,4,1,mic-1.0
1567,2,3,15,1818,9,15,1818,1,1,10,16,4,1,mic-1.0
1567,230,3,15,1818,9,15,1818,0,1,30,1,2,1,mic-1.0
1569,350,12,-9,1896,5,20,1897,1,550,650,22,5,1,mic-1.0
1569,640,12,-9,1896,5,20,1897,0,1300,1500,22,5,1,mic-1.0
1571,640,8,29,1882,9,6,1882,1,1,10,17,4,1,mic-1.0
1571,350,8,29,1882,9,6,1882,0,1,10,17,4,1,mic-1.0
1573,640,1,7,1878,2,6,1878,0,0,0,7,3,1,mic-1.0
1573,350,1,7,1878,2,6,1878,1,0,0,14,4,1,mic-1.0
1575,350,11,19,1868,1,20,1869,1,0,0,7,3,1,mic-1.0
1575,640,11,19,1868,1,20,1869,0,0,0,7,3,1,mic-1.0
1576,640,10,24,1866,10,24,1866,0,0,0,0,1,1,mic-1.0
1576,350,10,24,1866,10,24,1866,1,0,0,7,3,1,mic-1.0
1579,350,9,-9,1829,9,25,1829,0,1,25,17,4,1,mic-1.0
1579,640,9,-9,1829,9,25,1829,1,251,500,17,4,1,mic-1.0
1580,230,10,22,1859,4,26,1860,1,1050,1400,22,5,1,mic-1.0
1580,600,10,22,1859,4,26,1860,0,3700,5100,22,5,1,mic-1.0
1581,600,10,2,1893,3,30,1894,0,0,0,0,1,1,mic-1.0
1581,230,10,2,1893,3,30,1894,1,202,306,16,4,1,mic-1.0
1586,150,1,-9,1846,6,22,1846,1,0,0,12,3,1,mic-1.0
1586,160,1,-9,1846,6,22,1846,0,0,0,0,1,1,mic-1.0
1587,140,9,-9,1850,10,14,1850,1,0,0,17,4,1,mic-1.0
1587,150,9,-9,1850,10,14,1850,0,0,0,17,4,1,mic-1.0
1588,140,12,11,1854,3,21,1855,1,0,0,7,3,1,mic-1.0
1588,150,12,11,1854,3,21,1855,0,0,0,0,1,1,mic-1.0
1589,150,4,-9,1862,5,-9,1862,0,0,0,11,3,1,mic-1.0
1589,140,4,-9,1862,5,-9,1862,1,0,0,16,4,1,mic-1.0
1590,150,8,30,1864,3,9,1870,1,37044,50677,22,5,1,mic-1.0
1590,140,8,30,1864,3,9,1870,0,12484,18979,22,5,1,mic-1.0
1590,160,4,12,1865,3,9,1870,0,8864,13657,22,5,0,mic-1.0
1593,135,10,26,1858,5,3,1859,1,0,0,13,4,1,mic-1.0
1593,130,10,26,1858,5,3,1859,0,0,0,0,1,1,mic-1.0
1595,155,8,10,1862,2,10,1863,0,0,0,0,1,1,mic-1.0
1595,135,8,10,1862,2,10,1863,0,0,0,0,1,1,mic-1.0
1595,230,8,10,1862,2,10,1863,1,0,0,7,3,1,mic-1.0
1596,130,9,-9,1893,1,23,1894,0,0,0,7,3,1,mic-1.0
1596,135,9,-9,1893,1,23,1894,1,0,0,15,4,1,mic-1.0
1597,100,10,-9,1899,4,-9,1900,0,0,0,0,1,1,mic-1.0
1597,135,10,-9,1899,4,-9,1900,1,0,0,14,4,1,mic-1.0
1598,100,4,-9,1912,4,-9,1912,0,0,0,0,1,1,mic-1.0
1598,135,4,-9,1912,4,-9,1912,1,0,0,7,3,1,mic-1.0
1599,41,10,-9,1889,10,-9,1889,0,0,0,0,1,1,mic-1.0
1599,2,10,-9,1889,10,-9,1889,1,0,0,7,3,1,mic-1.0
1600,160,7,-9,1866,7,-9,1866,0,0,0,0,1,1,mic-1.0
1600,145,7,-9,1866,7,-9,1866,1,0,0,7,3,1,mic-1.0
1601,145,12,23,1887,6,20,1888,0,0,0,0,1,1,mic-1.0
1601,150,12,23,1887,6,20,1888,1,0,0,14,4,1,mic-1.0
1605,811,3,23,1970,5,-9,1970,0,0,0,0,1,1,mic-1.0
1605,800,3,23,1970,5,-9,1970,1,0,0,14,4,1,mic-1.0
1608,160,11,6,1965,12,11,1965,0,0,0,17,4,1,mic-1.0
1608,155,11,6,1965,12,11,1965,1,1,1,17,4,1,mic-1.0
1609,155,8,-9,1967,5,7,1968,1,0,0,15,4,1,mic-1.0
1609,160,8,-9,1967,5,7,1968,0,0,0,7,3,1,mic-1.0
1610,800,2,24,1968,8,13,1968,1,3,15,17,4,1,mic-1.0
1610,811,2,24,1968,8,13,1968,0,4,4,17,4,1,mic-1.0
1612,670,3,29,1973,4,6,1973,0,0,0,7,3,0,mic-1.0
1612,645,12,21,1972,4,6,1973,1,2,2,17,4,1,mic-1.0
1612,690,12,21,1972,4,6,1973,0,0,0,17,4,1,mic-1.0
1613,690,3,7,1975,6,25,1975,0,0,0,17,4,1,mic-1.0
1613,645,3,7,1975,6,25,1975,1,2,2,17,4,1,mic-1.0
1622,140,10,30,1826,11,22,1826,0,0,0,0,1,1,mic-1.0
1622,200,10,30,1826,11,22,1826,1,0,0,2,2,1,mic-1.0
1623,200,5,20,1836,1,31,1837,0,0,0,13,4,1,mic-1.0
1623,100,5,20,1836,1,31,1837,1,0,0,15,4,1,mic-1.0
1628,101,5,-9,1858,8,27,1858,0,0,0,0,1,1,mic-1.0
1628,200,5,-9,1858,8,27,1858,1,0,0,13,4,1,mic-1.0
1628,220,5,-9,1858,8,27,1858,1,0,0,13,4,1,mic-1.0
1629,150,11,29,1859,11,30,1859,0,0,0,0,1,1,mic-1.0
1629,200,11,29,1859,11,30,1859,1,0,0,15,4,1,mic-1.0
1631,200,12,20,1860,12,20,1860,0,0,0,0,1,1,mic-1.0
1631,220,12,20,1860,12,20,1860,0,0,0,0,1,1,mic-1.0
1631,230,12,20,1860,12,20,1860,0,0,0,0,1,1,mic-1.0
1631,2,12,20,1860,12,20,1860,1,0,0,1,2,1,mic-1.0
1632,41,6,15,1872,6,16,1872,0,0,0,0,1,1,mic-1.0
1632,255,6,15,1872,6,16,1872,1,0,0,16,4,1,mic-1.0
1635,325,7,23,1877,11,-9,1877,1,0,0,7,3,1,mic-1.0
1635,300,7,23,1877,11,-9,1877,0,0,0,10,3,1,mic-1.0
1637,101,1,-9,1881,7,-9,1881,0,0,0,0,1,1,mic-1.0
1637,2,1,-9,1881,1,-9,1881,0,0,0,7,3,1,mic-1.0
1637,200,1,-9,1881,7,-9,1881,1,0,0,7,3,1,mic-1.0
1639,101,10,-9,1886,8,-9,1887,0,0,0,1,2,1,mic-1.0
1639,200,10,-9,1886,8,-9,1887,1,0,0,14,4,1,mic-1.0
1642,200,10,14,1890,10,14,1890,0,0,0,0,1,1,mic-1.0
1642,325,10,14,1890,10,14,1890,1,0,0,7,3,1,mic-1.0
1643,155,1,22,1891,2,4,1891,0,0,0,0,1,1,mic-1.0
1643,200,1,-9,1891,2,4,1891,1,0,0,7,3,0,mic-1.0
1643,220,1,22,1891,2,4,1891,1,0,0,7,3,1,mic-1.0
1644,42,1,10,1895,3,11,1895,0,0,0,0,1,1,mic-1.0
1644,2,2,11,1895,3,11,1895,0,0,0,7,3,0,mic-1.0
1644,220,1,10,1895,3,11,1895,1,0,0,7,3,1,mic-1.0
